track,artist,genre,valence_tags,arousal_tags
Ill Street Blues (Illest Version),Kool G Rap,hip hop,6.84,3.81
Everytime You Touch Me,Moby,electronic,7.100370370370371,4.951481481481482
Catherine,Inkubus Sukkubus,gothic rock,4.54,4.8950000000000005
The Dancer,Ane Brun,singer-songwriter,4.895,4.79
03 Hazel,Cocteau Twins,dark wave,4.91,4.252
Release,Anathema,progressive rock,3.874255319148936,2.8343617021276595
Dorje Ling,David Parsons,ambient,4.920495049504951,2.9908910891089118
Wrong and Sorry,Reuben,alternative rock,3.29,4.0
Aller vers le soleil,Sébastien Tellier,dream pop,6.48,4.24
Long to Belong,Meat Katie,electronic,5.389925373134329,2.808432835820896
Emmanuel,Loreena McKennitt,celtic,8.0,4.38
Temptation Inside Your Heart (Original Mix),The Velvet Underground,spoken word,7.81,5.33
This Is Not a Love Song,Nouvelle Vague,bossa nova,6.472448979591836,4.25673469387755
Massive Attack - Angel,Massive Attack,soundtrack,6.81,5.14
Two of a Kind,Kingston Wall,progressive rock,2.71741935483871,2.1754838709677418
Bug a Boo,Destiny's Child,pop,6.711212121212121,5.826666666666667
The Duke Regains His Chops,Frank Zappa,progressive rock,2.5733333333333333,2.0166666666666666
Prayers On Fire,The Sound of Animals Fighting,experimental,7.606078431372548,6.196470588235294
Karma Hotel,Spooks,hip-hop,6.08,4.9325
Excavation (Part 1),The Haxan Cloak,ambient,3.665,5.85
Summerbaby,Polaris,happy,8.311782178217822,5.952376237623762
Travel Song,Nadia Birkenstock,folk,6.95,4.0
A Little Bit Deranged,byron,rock,4.36,3.545
Goodbye,Drive-By Truckers,southern rock,3.05,3.05
Ich hab die Nacht geträumet,Heimataerde,sad,3.56,3.216
Why Bother (Weezer Cover),I Fight Dragons,,4.594285714285714,5.077142857142857
Why! ...,Enigma,new age,4.2656716417910445,3.4171641791044784
Recall,Sinthetix,drum and bass,4.32,3.55
Timor,Shakira,pop,6.324528301886793,5.521509433962264
Kingdom of the Shades,In Gowan Ring,neofolk,5.78396501457726,4.70457725947522
Smell,Diamanda Galás,emo,3.3359080962800878,4.885021881838075
Sweet Wine,Celebratum,black metal,3.05,6.24
I Could Have Stood You Up,Keith Richards,rock,7.57,5.5
City Of Fakes,Alien Produkt,dark electro,3.94,4.36
The Whoa Song,Bridge Underwater,electronic,7.15,4.545714285714285
My Parent's House,Hayden,indie,6.1725,3.88125
All my love,Shikata,soundtrack,5.282173913043478,4.757391304347826
Lovely,Jimmy & The Teasers,garage,2.75,5.75
Dawson/Joey Themes,Kalle Kappner,piano,5.1,4.09
final,icespringbreaker,electronic,3.0,5.35
Azzazin,Muslimgauze,electronic,4.7525,3.8625
Hanging on the Telephone,Hey,rock,7.569999999999999,5.5
World Destruction,Time Zone,new wave,5.960000000000001,5.513333333333334
Song For Mahila,Yo La Tengo,indie,6.575,2.38
Haunted Head and Heart,Fury In The Slaughterhouse,alternative rock,5.05,3.5825
Calling You,Jan Johnston,,7.045,4.635
Lightning Bolts and Man Hands,Hymie's Basement,chill,5.5125,3.3525
Contempt -Théme de Camille,Georges Delerue,,5.1,4.09
Growing Feeling,Project Creation,progressive rock,5.3566666666666665,4.412222222222222
Cruelty,Android Lust,industrial,5.83,7.27
Unchained,Alykai,metal,4.515,4.83
short timed,Audio Letter,indie,6.21,3.5
Sleepy Dinosaur,Flying Lotus,electronic,3.14,4.76
Staff of Comfort,書上奈朋子,pop,4.944074074074074,4.930370370370371
Landslide Baby,Beulah,indie pop,5.763999999999999,5.43
1. It's Too Bad,B.A. Johnston,indie,3.05,3.05
Be Free,Pressure,reggae,6.2496875,4.871875
Everything,Dave Navarro,alternative rock,3.54,5.6
Summer Sun,Kevin T. Bowman,rock,3.365,4.195
Im Ersten Licht,Kante,german,3.4033333333333333,2.45
Global_Dj_Broadcast_(Party931)_14-04-2003,Green Court,trance,6.52,4.625
Honey Bunny,MGMT,indie,6.43,4.35
Rapturous Grief,Gorguts,technical death metal,5.325,5.94
Dirty Decibels,Pharoahe Monch,hip-hop,6.84,3.81
Put A Little Love In Your Heart,David Ruffin,soul,7.415,4.025
Tiempo En Una Botella,Ricardo Arjona,spanish,5.55,4.29
Hope for rebirth,Essence,ambient,6.543235294117646,3.8017647058823534
A Flight On An Angels Wing,Deadsoul Tribe,rock,5.3,5.36
Justice,Bruce Cockburn,rock,2.513333333333333,3.3233333333333333
When the Night Feels My Song,Bedouin Soundclash,reggae,6.60609756097561,4.124146341463414
Lua,Conor Oberst with Gillian Welch,alternative,3.835714285714286,4.315714285714286
Lord Anthony,Belle and Sebastian,indie,6.688255813953488,3.3230232558139536
Dont Think,Lali Puna,electronic,4.785,3.64
Le jour se lève,visible,new wave,2.625,3.405
The Different,Melissa Etheridge,pop,7.17,6.33
"Woods Have Ears, Fields Have Eyes",Septem,dark ambient,5.505,3.785
Ethereal Awakening,Essence,ambient,3.114492753623189,1.5471014492753623
Snow Girl,Blind Zero,ambient,6.323333333333333,4.121111111111111
In the Warm Room,Kate Bush,alternative,5.915308641975308,4.586604938271606
05 - Dim Atmosphere,Die Verbannten Kinder Evas,dark ambient,1.5042735042735045,2.2905982905982905
You're The One For Me,Marvin Gaye,soul,5.04,4.975
Where We Went Wrong,The Hush Sound,indie,7.921590909090909,4.944090909090909
I Am What I Am,Oceanlab,vocal trance,5.828349514563107,4.030291262135923
Undignified,New Radiant Storm King,,6.84,5.0
Slow Nerve Action,The Flaming Lips,indie rock,6.576666666666666,5.023333333333333
SolarSystemStroll,UniVerse MCs,electro,5.86,4.45
Fill My Little World,The Feeling,indie,7.796111111111112,5.131805555555556
Fuck-A-Doodle-Don't,Arab Strap,,3.92,2.65
Rock & Roll,Mos Def,hip hop,4.486666666666666,2.81
Emma Get Me A Lemon,The Walkmen,indie rock,5.276666666666667,4.4833333333333325
Smile Song,Daniel Ingram,soundtrack,7.806666666666667,5.503333333333333
Endsmouth,Agents of Oblivion,stoner rock,1.05,1.745
Fragile Ladders,Pitch Black,dub,3.44,2.1666666666666665
I Am A Man From Lewisham,Billy Jenkins,,5.37,5.19
The Smartest Monkeys,XTC,alternative,4.24,5.19
With Whom To Dance,The Magnetic Fields,indie,1.87,2.065
Can't Even Breathe,Deftones,metal,7.123333333333334,5.419999999999999
Ocean Drive,Duke Dumont,electronic,5.72,4.09
You Are the Generation That Bought More Shoes and You Get What You Deserve,Johnny Boy,indie,5.933559322033898,3.4710169491525424
Lucifer's Memory,Comets On Fire,space rock,4.55,3.4033333333333333
Gnawa Blues,Hoba Hoba Spirit,gnawa,4.89,4.183333333333334
"Childhood (theme from ""Free Willy 2"")",Michael Jackson,pop,3.47,2.5975
Dias de los Angeles,Del Castillo,guitar,6.995,4.88
Rebel Prince,Rufus Wainwright,singer-songwriter,6.640000000000001,3.884013605442176
Haunted,Beyoncé,electronic,5.720128205128205,4.9529487179487175
Dolly× Dollar,Chelsea,,5.86,4.45
Taboo,Arthur Lyman,exotica,5.979428571428572,4.501428571428572
You've Never Had a Dream,Massive Attack,trip-hop,2.1385,2.6
disco medley,A-Live,disco,5.42,4.39
Johnny Jarvis,Caramel Jack,avant-garde,5.47,5.9
It's All Good,Will Smith,hip hop,6.716666666666667,4.883333333333333
Confines Of Gravity,PlayRadioPlay!,electronica,7.683333333333334,4.5825
Monkey,Low,indie,4.8548026315789485,3.8171710526315774
The Spider's Stratagem,Dead Can Dance,ambient,1.72,1.4287499999999995
Now We Die,Machine Head,metal,7.479999999999999,4.47
Exposure,Peter Gabriel,progressive rock,5.463958333333333,5.471875
Harriet,Kissy Sell Out,noise,3.44,5.63
Something is Wrong,Phantom Planet,indie,3.05,3.814444444444444
The Amazing Sounds of Orgy,Radiohead,alternative,6.547561837455831,5.527455830388693
Songbird,Fleetwood Mac,classic rock,5.815507246376811,3.935507246376812
(Reprise),The Verve,indie,5.477786259541985,3.545572519083969
Wish You Were Here,Lady Gaga,pop,2.304,3.702
Heaven Sent,Keyshia Cole,soul,7.198865979381443,4.575567010309279
Gov Did Nothin',The John Butler Trio,rock,5.5,4.855
Dawn of Winter,Evilfeast,ambient,3.7944554455445543,2.7131683168316827
Cool as a Fire,Chairlift,indie,4.666666666666667,3.046666666666667
Banana Boat (Day-O),Stan Freberg,novelty,7.265,5.095000000000001
Hagia Sophia,Secret Chiefs 3,experimental,4.4,6.0
Fantasy,VIXX,orchestra,6.014,5.028
I Was Meant For The Stage,The Decemberists,indie,5.999553571428571,3.5856250000000007
The Beginning...,John Legend,soul,6.45,3.5
Trespasses,Converge,hardcore,2.41,5.435
You Are,Emma Bunton,pop,7.274999999999999,4.11
bachelor of science,Buck 65,hip hop,3.15,3.32
Mnemonics III,Pauline Oliveros,experimental,2.1333333333333333,3.64
Splayer,The Lastsmith,electronica,4.4775,2.9575
Simple Twist of Fate,Bob Dylan,folk,5.610000000000001,4.050434782608694
Do/Don't,Ike Willis,rock,2.7425,3.395
Hair Don't Grow,Annuals,indie,7.345,4.895
The Percocet & Stripper Joint,Future,,6.465,5.02
Blackout,The Flashbulb,classical,5.757,3.611
Film Noir,Carly Simon,singer-songwriter,6.295,4.04
Ottoman,Vampire Weekend,indie rock,7.680999999999999,5.867000000000001
Manifestation by KP featuring Josh on flute and produced by J Rokka,Synchromystickz,hip-hop,7.174,4.764
"I Hate U, I Love U (feat. Olivia O'Brien)",Gnash,chill,5.155,2.59
The Seer and the Seen,In Gowan Ring,neofolk,5.613421052631579,4.012368421052631
Good To Me,Inara George,indie,7.416666666666667,4.556666666666667
Perfect Exceeder (Vocal Club Mix),Princess Superstar,hip-hop,2.8566666666666665,2.966666666666667
"Two Words (feat. Mos Def, Freeway & The Harlem Boys Choir)",Kanye West,hip-hop,4.71,4.096666666666667
Just me,SONOIO,alternative,3.5075,2.5075
Cameron St,The Silver Fish,indie,5.435,3.68
El Congo - Original,Celia Cruz,piano,4.386666666666667,3.8766666666666665
Little Razorblade,The Pink Spiders,indie,7.312857142857143,5.184571428571428
Skyscraper,Demi Lovato,pop,5.828571428571428,4.832857142857143
Cindy C.,Prince,funk,6.425,5.565
High Up Your Tree,The Charlatans,britpop,7.470000000000001,4.0
Scandalous Los Angeles,Sound Waves,soundtrack,3.273333333333333,4.066666666666666
A Dimly Lit Room,Ennio Morricone,sad,2.8585294117647058,2.7493137254901963
Toytown,Hixxy & Sharkey,rave,4.0,2.68
The Intense Humming Of Evil,Manic Street Preachers,alternative,3.791007462686567,4.121082089552239
10 - Goo Goo Dolls - Smash - Mp3speed,Goo Goo Dolls,alternative,7.49,4.3
Shapeshift,Dels,hip-hop,3.14,4.76
Still Hurtin,Phil RetroSpector,mashup,5.130000000000001,3.67
Steam and Sequins for Larry Levan,Matmos,electronica,7.029999999999999,5.12
Pinkerland Becaina,The Pinker Tones,lounge,7.988181818181818,5.014318181818182
Disco Inferno (single),The Trammps,disco,7.8,5.25
Mole,The Mountain Goats,indie,6.995,4.3950000000000005
Samain Night,Loreena McKennitt,celtic,5.95470588235294,3.742941176470589
Spoken Word,Cleveland Watkiss,soul,6.32,6.63
And Then You Kissed Me,The Cardigans,pop,6.413597560975608,3.990548780487805
Flemme,Melonman,rock,3.05,3.05
Song,Action Swingers,,5.635,6.22
The Dancer,PJ Harvey,alternative,5.4667213114754105,4.561475409836065
From Here To Eternity,Engelbert Humperdinck,easy listening,6.32,5.13
No Regrets,Robbie Williams,pop,5.516979865771812,4.725570469798658
Halloween,Helloween,power metal,2.887857142857143,2.084285714285714
To Love a Woman (With Enrique Iglesias),Lionel Richie,pop,5.601666666666668,4.336666666666667
Дорога в облака,Браво,rock-n-roll,6.326440677966102,5.463050847457627
I Am Watching You,Noisuf-X,ebm,4.4,6.0
BLUE ROMANCE (Omoi),LAREINE,,6.14,5.023333333333333
These Woods Are Ancient,Stormfågel,neofolk,5.4,4.23
Tulsi Tree,Duncan James Smith,alternative,3.083333333333333,2.81
Kill Your Idols,Sonic Youth,alternative,3.08,5.87
Katarino (feat. Irina Mikhailova),Kaya Project,electronic,5.55,4.29
Any Major Dude Will Tell You,Steely Dan,classic rock,6.765769230769231,3.016346153846153
Shamora Ritual,Chronos,ambient,5.55,4.29
The Tanbark Is Hot Lava,dredg,progressive rock,4.92,3.633333333333333
Dinner For Two,Department of Eagles,,3.4,5.57
Status (Remix),B. Fleischmann,electronic,6.65,4.77
Unfurl,Katatonia,progressive metal,2.4007421875,2.406328125
Take London (Intro),The Herbaliser,hip-hop,6.099574468085106,2.6831914893617017
Giliap,Rebecca & Fiona,electronic,6.253333333333333,4.446666666666666
Eurodisco,Bis,electronic,7.52,5.78111111111111
Kiss And Tell,Alexander Rybak,pop,7.784999999999999,5.43
From Here to Somewhere Else,Songs of Green Pheasant,folk,5.013333333333334,3.266666666666667
"Peaceful, The World Lays Me Down",Noah and the Whale,indie,7.1889473684210525,3.494605263157895
"The School for Scandal Overture, Op. 5",Samuel Barber,,2.67,4.37
The Final Destruction (Ionic Vision Mix),Red Industrie feat. Sara Noxx,,1.575,1.66
One of These Days,Olly Murs,,2.67,4.37
Трипак,Сектор Газа,russian rock,7.81,5.33
World Princess (Pt. II),Grimes,,7.8,5.25
On Tarantula Hill,Aaron Dilloway,noise,4.36,4.72
Faust Waltz,Wurlitzer Band Organ Style 153,,5.67,5.4
December,Norah Jones,jazz,5.116999999999999,3.4025000000000007
Check on It,Beyoncé,pop,6.4265,5.47275
Avance Encore,Lorie,french,3.65,3.6
Love Now Till Eternity,Asia,progressive rock,5.17,6.590000000000001
What'll I Do,Linda Ronstadt,country,2.67,4.37
I'm Going To Have My Self A Ball,Robert Pete Williams,,5.7,5.64
Ready,Kelly Clarkson,pop,7.806521739130434,4.619999999999999
Sex im Hotel,Rosenstolz,pop,7.206666666666665,6.796666666666667
Precious Time,Pat Benatar,rock,4.0,5.7
Journey of the Featherless,Cloud Cult,happy,7.977298850574712,5.319827586206897
Transona Five,Stereolab,indie,5.25,3.73
Lovely Skin,Groop Dogdrill,,4.21,5.71
Uniform Grey,Sarah Harmer,acoustic,6.279148936170213,5.377872340425531
Corridors of time,Oöphoi,ambient,5.849545454545455,3.911363636363637
astronomowie ucza...,Jacaszek,experimental,6.32,3.23
Touch of Blue Light,Ethereal Pilgrim,electronic,5.677241379310344,3.797241379310345
Breakfast,Green Handshake,indie,5.53,5.57
Immrama,Stellamara,ambient,1.0245833333333332,0.5183333333333333
Nova bossa,Shakatak,smooth jazz,6.47,3.22
Mille Anni Passe Sunt,Corvus Corax,folk,5.83,7.27
Genetic,Sonic Youth,rock,5.65,6.6
Take Your Time,Pete Rock,hip hop,6.29,3.21
Who Do You Love,Townes Van Zandt,folk,3.4166666666666665,2.3466666666666667
My Ride's Here,Bruce Springsteen,classic rock,2.7425,3.395
I'm Wonderin' and Wonderin',Ray Charles,blues,4.553333333333334,3.756666666666667
House of the Rising Sun,Franco,happy,7.795,6.075
Woman of the Earth,Spiral Dance,dance,5.785,3.195
"19 - Heure Matinale, NO alcohol music",Zeru ta Lur / Cérou ta Lourre,new wave,4.832170706006322,4.285732349841939
Vegas Skies,The Cab,pop rock,6.441837606837606,4.260213675213675
Moment 4 Life (feat. Drake),Nicki Minaj,rap,6.849230769230769,4.726923076923077
Barrytown,Steely Dan,jazz rock,6.9725,3.88859375
Glorious,Sa-Ra Creative Partners,disco,6.625,7.035
Severe Area,Apocalyptica,,2.625,1.865
Robeson,Saul Williams,spoken word,4.966666666666668,4.291666666666667
Vampire Lake,The Builders and the Butchers,indie,2.54,2.045
Missing You,Chris Walker,soul,7.17,6.33
The Man of Metropolis Steals Our Hearts,Sufjan Stevens,indie,6.317887323943664,3.936478873239437
Place To Belong,Little Dragon,trip-hop,4.0075,3.1500000000000004
Trouble You Cause,Guther,,7.42,3.17
The Age of Not Believing,Bedknobs And Broomsticks,disney,5.1,4.09
Get Some,Chevelle,alternative rock,4.885102040816327,5.8316326530612255
Afro Finger,Mu,,2.35,5.39
Computer World - . . 2  Alternate Version,Kraftwerk,electronic,5.67,5.4
Miles Davis' Funeral,Morphine,alternative,3.3030075187969925,3.602857142857143
The Real Folk Blues,Seatbelts,jazz,3.738,3.748
Perfect Jab,Heltah Skeltah,,3.94,4.36
"Requiem in D minor, K. 626 - II. Kyrie (Reconstruction of Requiem performance at Mozart's funeral, 1791)",Wolfgang Amadeus Mozart,focus,6.555,4.19
Вокзал,Ночные Снайперы,rock,3.56,5.51
Razor Hoof,High on Fire,metal,3.08,5.87
You Got A Reputation,The Byrds,folk rock,3.243333333333333,2.473333333333333
Diggin A Ditch,Dave Matthews Band,rock,5.836010638297873,3.291755319148937
Haze,Blake McKibben,classic rock,6.036315789473684,4.422631578947368
Guns & Roses,Paradise Lunch,jazz,6.062439024390243,4.782682926829268
All Day Long,Novastar,pop,5.82,2.35
I Can't Believe,The Apples in Stereo,indie,5.533333333333333,4.661666666666666
Cherry Blossom Road,Bibio,ambient,6.095,3.02
Numb,Holly McNarland,alternative,3.855,5.3500000000000005
Speechless,Macy Gray,soul,2.55,2.045
本気でオンリーユー (Let’s Get Married),Mariya Takeuchi,,5.6725,3.9
"The Sun, The Sea",The Verve,britpop,7.047000000000001,5.178428571428571
Psycho Control,Seelenkrank,ebm,2.5166666666666666,3.1066666666666665
Bow Wow,The Fiery Furnaces,indie,4.405,3.22
Deja Vu,Eminem,rap,7.075,4.843333333333333
Dirty Black Summer (Danzig Cover),Vargotah,metal,5.005714285714285,4.5442857142857145
Joy.,Renato Ventura,world,6.21,3.5
Tawny Owl,Wouter Bruys,soundtrack,5.64972972972973,3.45
Seintené,Lilith And The Sinnersaints,classic rock,5.406,4.622
Welcome The Darkness,The Beholder & Zany,hardstyle,4.11,4.425
Bristlecone,Trace Bundy,guitar,7.795000000000001,6.074999999999999
In Mind,The Future Sound of London,ambient,7.0,4.43
Bridge Over Troubled Water,Paul Simon,rock,7.740000000000001,4.835
Fire Under My Feet,Leona Lewis,british,7.475,5.23
Weird Divide (Original),The Shins,indie,6.069333333333333,3.5898095238095244
Heroïne,Suede,british,5.193333333333333,5.8500000000000005
Ink,Coldplay,pop,8.141304347826088,5.170869565217392
Here with Me,REO Speedwagon,rock,6.210208333333333,3.986875
Section XI,Steve Reich,minimalism,7.195,4.465
Sub Crazy,Method Man,hip-hop,3.97,4.9750000000000005
Shining Star,Fun Lovin' Criminals,chill,5.74,4.19
Balaam,Christ.,electronica,8.0,4.38
Carrousel,Rodrigo Daniel,indie pop,3.76,2.45
Killing Fields,FGFC820,aggrotech,3.836666666666667,3.4866666666666664
Omnipresent,2econd Class Citizen,electronica,3.15,3.3199999999999994
So complicated,Noisettes,indie rock,6.382162162162163,5.664864864864866
A Floating Procession,Xela,electronic,7.47,4.035
Motet: Sicut Cervus,Giovanni Pierluigi da Palestrina,renaissance,6.95,5.0
Counting Bodies \,A Perfect Circle,grunge,3.94,4.36
Busy Doin' Nothin',The Beach Boys,rock,6.688000000000001,4.728
Hello,Ice Cube,rap,2.53,6.2
Koalas Take Control,The Ditty Bops,,7.81,5.33
Bed of Coals,Warren Zevon,classic rock,2.513333333333333,3.3233333333333333
Goresex (FGFC 820),Obszön Geschöpf,grindcore,3.94,4.36
Dead March,Suicide Commando,industrial,3.826792452830189,5.136415094339623
A New Soldier Follows The Path Of A New King IV,The Moon Lay Hidden Beneath a Cloud,industrial,2.7,2.115
I Still Miss Someone,The International Submarine Band,country,5.64,4.0633333333333335
I Remember You,George Michael,jazz,6.582719298245614,3.147368421052631
Sunday Morning,Andy Warhol,,4.3,3.026666666666667
Interlude,Diamanda Galás,black metal,2.933076923076923,4.946923076923077
Small Steps,Saxon Shore,ambient,7.05,1.91
Bleak Prospects (Sick Society Mix by Second Disease),Solitary Experiments,synthpop,1.1,2.26
Illuminated,Arto Lindsay,electronic,6.027100591715977,3.2419526627218933
Trust Nobody,Ill Bill,hip-hop,3.08,5.87
Meaning,Gavin DeGraw,rock,6.782135922330098,3.620485436893204
The Awful Truth of Loving,Rainer Maria,indie,5.9783333333333335,3.9166666666666665
Lai-La,志方あきこ,metal,6.142105263157895,4.6489473684210525
Gezrm,Somatic Responses,industrial,5.67,5.4
You Know Me,Robbie Williams,pop,6.652020202020202,5.216363636363637
Harbinger reprise,Mike Oldfield,new age,6.555,4.19
Drop a House (Tribal Mix),Urban Discharge Feat. She,house,4.0,5.7
Varðeldur,Sigur Rós,ambient,3.606349206349206,1.9580952380952383
Judas,Listen Lisse,indie,4.0,5.7
Perfect Symmetry,Keane,piano rock,6.209519230769232,4.340865384615385
E14,Vapnet,indie,5.7375,4.2275
Slave to Love,Róisín Murphy,electronic,7.21,5.614999999999999
Avalanche,Ryan Adams,singer-songwriter,5.351000000000001,3.749
Aïtma,Tartit,world,3.05,3.05
"See, And It's Sharp!",Spastic Ink,progressive metal,5.0,5.28
"Waiting For You ~LIVE AT ""Heaven's Night""~ (unreleased tunes)",Mary Elizabeth McGlynn,,7.8,5.25
A Lull in Traffic,The Gloria Record,indie,6.505,2.9425
When I Look into Your Eyes,Santana,classic rock,5.82,4.82
Kiiro,Nisei23,alternative,4.447791044776119,2.609223880597016
Numb,The Cure,rock,3.597837837837838,3.6848648648648648
08 - North,Phoenix,,6.38,3.09
Amaranth (Instrumental),Nightwish,symphonic metal,6.459999999999999,5.41
Mascara,John Frusciante,alternative,6.235,5.015
No Hell No Dignity,Armageddon Project,hardcore,5.0,5.28
Venus Morena,Acoustic Alchemy,guitar,7.63,5.89
Still,Escape the Day,ambient,2.645,1.74
Nastradamus,Nas,rap,6.95,4.7
Taught by God,tAaOS,soundtrack,6.101666666666667,3.673333333333333
If You Leave,Good Charlotte,punk,4.185,3.16
Nearer My God to Thee,Mississippi John Hurt,blues,4.036417910447761,3.917014925373134
History's Stranglers,The Bronx,hardcore,3.2722413793103446,5.522413793103448
Hero,Enrique Iglesias,pop,7.247045454545457,4.846363636363636
Happe,Alain Bashung,french,6.562857142857143,4.8342857142857145
Blood Is Clean,Valet,ambient,4.32,3.55
The Spark That Bled,The Flaming Lips,indie,6.587272727272729,4.742727272727272
Man of the Hour,Pearl Jam,rock,5.1587654320987655,3.704074074074073
My się nie chcemy bić,happysad,rock,7.51,5.1450000000000005
Vivir sin aire,Maná,latin,7.108181818181819,4.750909090909091
Santa Cruz,Pearl Jam,,6.1,3.9133333333333336
Laser Beam,Boris,experimental,3.08,5.87
A Faded Picture,The Seeds,classic rock,4.19,2.7975
Deuxième Téléconcert: Moderato,Pierre Bastien,,5.67,5.4
Five O'Clock 500,Alabama,country,5.244999999999999,3.725
D12 World,D12,,6.72,4.86
Fair and Tender Ladies,Danú,acoustic,5.956666666666667,4.546666666666667
Shogun's Prayer,Tangerine Dream,ambient,4.78,2.752
Convoking Her Blackest Nihility,Cacogen,noise,3.283,5.084
Pacific Ocean Blues,Gigolo Aunts,acoustic,6.7375,3.3025
Red Haired Boy/ Cluck Old Hen/ Lightning On The Lake,Perpetual e-Motion,folk,4.0,5.7
WORLD WITHOUT END,Rich Gold Digger,trance,5.52,4.848
Cavity,Rozz Williams,deathrock,5.17,6.59
Gone,Lianne La Havas,soul,3.6,3.79
Impossible Germany,Wilco,indie,5.7525,3.327083333333333
Uaral,Uaral,dark folk,2.570414201183432,3.657988165680474
.SON OF THE SOUND.,Minuto Salvaje,experimental,4.21,4.6
World's End Rhapsody,Nujabes,hip-hop,5.79,3.005
Moja Baby,Wilki,,6.27,2.95
H20Gate Blues,Gil Scott-Heron,jazz,5.376666666666667,3.6966666666666663
Still,Bombay Bicycle Club,alternative rock,3.7175,2.3725
Aspiring Sociopath,Atmosphere,hip-hop,3.0,5.349999999999999
Navigating the Void,Disappears,,4.4,6.0
Madri,Abash,progressive rock,3.19,5.0
Do The Right Thang (co-starring Common and Spike Lee),Ludacris,hip-hop,6.275,5.569999999999999
"Dance, Dance Christa Päffgen",Anberlin,rock,7.015,4.22
Galop,Zakopower,folk,6.470000000000001,4.91
Trashy Boys,Tickley Feather,lo-fi,3.526,2.732
謳無き丘へ～Harmonics Pre=Ciel～,志方あきこ,metal,5.788095238095238,4.791904761904762
Thought It Was A Drought,Future,rap,5.880000000000001,3.45
Ghuleh / Zombie Queen,Ghost,doom metal,5.72,4.09
Parachutes (Funeral Song),Mates of State,indie,6.474225352112676,3.75887323943662
Mr. Groove,Euge Groove,smooth jazz,5.29,3.48
Knuckle Up,Snowgoons,hip-hop,3.08,5.87
Mary,Supergrass,rock,7.275517241379308,5.889655172413794
You've Lost That Lovin' Feelin',Nancy Sinatra & Lee Hazlewood,pop,7.220000000000001,6.02
Hungry Heart,The Matthews Brothers,folk,7.035,5.4
Es Todo Lo Que Tengo y Es Todo Lo Que Hay,Lisandro Aristimuño,folk,7.996666666666667,6.166666666666667
Code,Berserk In a Hayfield,,3.835,4.22
Drunk on Love,Rihanna,pop,6.8804,4.805866666666668
The Other Man,Sloan,indie rock,4.99,4.575
Appalachian Woman,Karma to Burn,stoner rock,6.05,5.45
Flashlight Fight (Feat. Chuck D),The Go! Team,hip-hop,5.0275,5.855
Proceed Under Radio Silence,Broken Ideology,electronic,3.947565543071161,2.700374531835206
The Ultimate Fling (The Impromptu Alternate Version),Poets of the Fall,acoustic,6.60625,3.14625
蜜と唾,DIR EN GREY,visual kei,5.545,6.485
That 178 Thing,Spastic Ink,progressive metal,5.0,5.28
Aint Got No,Nina Simone,jazz,6.91,5.29
Hold On To What?,The Beautiful South,pop,4.195,4.494999999999999
Silver Bullet,Alpha,trip-hop,5.17,6.59
Excavator,Techno Animal,hip-hop,3.1333333333333333,2.546666666666667
Keep on Keeping On  (LP Version),Curtis Mayfield,soul,2.513333333333333,3.3233333333333333
Now or Later,Ahmad Miller,chill,5.26,3.473333333333333
Tadpole,Pee Wee King,,6.65,4.77
Almendra,Buena Vista Social Club,world,3.05,3.05
I Do This Everyday,Crystal Fighters,electro,8.403333333333332,6.23
Lovers in Japan (Osaka Sun mix),Coldplay,alternative rock,7.050597014925373,4.5779104477611945
257 Weeks,Nine Days,alternative,7.973225806451614,5.368709677419355
You Bring Me Down,The Like,indie,5.8975,4.0175
From The Inside Out,Trent Cory,worship,6.4975,3.8275
False God,Taylor Swift,pop,5.08,4.09
Night of the Vampire,Roky Erickson And The Aliens,halloween,1.7666666666666666,1.7866666666666666
We are one,Entheogenic,ambient,5.865531914893618,3.8925531914893616
Ice Queen (live at Leidse Kade),Within Temptation,alternative,4.996363636363636,4.6454545454545455
which one of you jerks drank my arnold palmer?,Blockhead,electronic,7.5,3.35
02. Oidhche Seax Rathad,Nafregah,black metal,4.4425,4.535
Seaside Rendezvous,Queen,classic rock,7.300249999999998,5.3877500000000005
Slow Thick Ride,Skerror,ambient,5.745,3.815
Tilt-A-Whirl,Insane Clown Posse,horrorcore,1.54,2.935
Stumble,De-Phazz,lounge,3.84,4.15
Ennui,Edge of Dawn,electronic,5.29,3.48
Misery Reformatory,Job for a Cowboy,death metal,5.170000000000001,4.06
Imagination's Key,Kevin Kern,piano,8.0,4.38
Simmer,Hayley Williams,art pop,6.43,4.35
15-12-2001,Stidiek,soundtrack,5.003076923076923,4.486153846153846
A Song to Say Goodbye,Placebo,rock,3.7175,4.8925
Criminal,Eminem,rap,4.51625,5.756875
Doubtful Judgement,Kahn Super Session,,5.11,5.52
Fall On Me,Shekinah Glory Ministry,gospel,5.635217391304349,4.051304347826087
Engineers,Tubeway Army,,3.546666666666667,3.963333333333333
Tagi Tego Tenora,2 Typki ze space'A,metal,6.465,5.02
Jack Sparrow,The Lonely Island,comedy,7.779999999999999,5.5600000000000005
Shave,Enon,indie,6.54,4.56
...Soon the Stroke Strikes,Karjalan Sissit,dark ambient,5.4,4.23
Up Up & Away,Kid Cudi,hip-hop,6.939117647058825,4.512058823529412
I Am the Weather,Richard Youngs,sad,2.98,2.433333333333333
Evil is a Point of View,Tribe of Circle,dark ambient,5.4,4.23
