track,artist,genre,valence_tags,arousal_tags
Des Baumes zarte Blätter,Traum'er Leben,german,5.4,4.23
The Next Life,Suede,britpop,4.496406926406927,3.668787878787879
Like a Forest,Low,slowcore,5.746875,3.149453125
Raise Your Fist (Plastic Noise Experience Remix),Acylum,drone,3.7725,3.58
Oceanside,Akron/Family,folk,6.405,3.4175
The Sea Is Dying,Steak Number Eight,post-metal,6.256666666666668,5.463333333333333
"You Just Haven't Earned it yet, Baby",Morrissey,british,7.612,5.08
Touch The Stars,Spectrum,alternative,5.433333333333334,3.6
Sailing Home,Laura Powers,dance,5.785,3.195
Daily Dose,X-Fusion,industrial,4.095000000000001,5.5
I See a Mansion in the Sky,NoMeansNo,punk,7.6,5.994999999999999
Flume,Olan Mill,ambient,3.41,1.715
The Harold Song,Ke$ha,pop,6.4288181818181815,4.531181818181818
Escape,菅野よう子,anime,2.825,3.3
The Weaver and the Factory Maid,Steeleye Span,folk,7.65,5.273333333333333
Drunk With the Only Saints I Know,Carissa's Wierd,indie rock,1.87,2.065
Restless Blood,Kix,hard rock,3.85,5.64
Seconds (Colour & Sound),Minilogue,ambient,2.5782857142857143,1.6800000000000002
Distant,Overgrowing,,3.275,5.76
More,Tyrone Wells,acoustic,7.011914893617021,2.858510638297872
Thalhiem,David Sylvian,ambient,6.035497382198953,3.883141361256544
Instance,GULLET,visual kei,7.95,6.95
Air,Atheist,technical death metal,5.0,5.28
Lullaby,Goran Bregović,soundtrack,3.648,2.9040000000000004
Don't Be Shy (Papaji Mix),Papaji,house,5.2225,3.20125
Ruthless,Amon Tobin,electronic,4.396,5.024
Welcome To The Breakdown,I Fight Dragons,electronica,2.06,2.95
The Target,Klaustrophobik,,3.59,4.5
Hold My Hand,Ylid,glitch,1.375,2.43
White City,The Pogues,punk,7.57,6.1
El Beso del Final,Christina Aguilera,latin,7.600731707317073,5.157073170731708
Kijken Hoe Het Morgen Wordt,Boudewijn de Groot,nederpop,6.47,3.22
Our Days In Kansas,Tullycraft,indie pop,8.005470085470085,5.332435897435897
"Christmas Dinner, I Love You",Horses About Men,alternative,4.363333333333333,4.3966666666666665
Ain't Nothin' Shakin',The Dirty Robbers,bounce,4.38,3.55
Under Satan's Authority,Cage,hip-hop,3.15,3.32
Indian Rope Trick,Flunk,electronic,6.106666666666667,3.433333333333333
Enter,Russian Circles,post-rock,5.581724137931034,4.137931034482759
Talking World War III Blues,Bob Dylan,folk,5.7414516129032265,3.846774193548387
Second Chance (with Deva Premal),Miten with Deva Premal,new age,3.646814814814815,2.442962962962963
Flashed Junk Mind,Milky Chance,indie,3.445,0.835
Rhymin' & Rappin,Paulett & Tanya Winley With Harlem Underground Band,hip-hop,6.65,4.77
On Hold,The xx,electronic,7.19,4.8
When I'm Thinking About You,The Sundays,indie,6.689523809523809,3.872142857142857
Oz Theme 2000 (Kool G Rap Lord Jamar),Talib Kweli,hip hop,6.84,3.81
The Way (feat. Chance the Rapper),Kehlani,r&b,7.574,6.06
The Spoils,Massive Attack,trip-hop,5.72,4.09
Queen Of The Nile,Dangerous Toys,hard rock,3.85,5.64
Day One,Blackalicious,hip-hop,5.3566666666666665,3.1243137254901963
Kennedy Killed The Hat,Buck 65,hip-hop,4.9,3.54
Massive,Ralphie B.,trance,4.556521739130435,3.4782608695652173
Barbiturik Blues,Laurent Garnier,electronic,6.8133333333333335,4.97
Lost In Space,Aimee Mann,rock,5.445571428571427,3.444142857142857
Chicago Is So Two Years Ago,Fall Out Boy,pop punk,7.369843749999999,5.86390625
Diddy Bop,Tyga,hip-hop,7.95,6.95
Who Said,Planet Funk,dance,4.633333333333333,3.27
Back to the Future (Part II),D'Angelo,soul,5.82,4.82
My Own Private Disco,Help She Can't Swim,indie,6.466666666666667,5.613333333333332
Downwards,danski and talya,electronica,5.75,3.6466666666666665
Almost Cut My Hair,"Crosby, Stills & Nash",rock,4.5825,4.7775
Downs Are Feminine Balloons,Mercury Rev,indie,2.58,1.625
Punk Rock Princess,Something Corporate,piano rock,8.05423076923077,5.642692307692308
Aleida's Theme,The Ladybug Transistor,,5.06,5.045
Ladies Choice (Feat. Queen And Gail Gotti),Teena Marie,soul,5.68,4.27
Sister Moon,Sting,jazz,6.152835820895522,3.5056716417910447
If We Knew...,The Finches,indie,3.72,2.433333333333333
She Don't Like the Lights,Aaron Richards,pop,6.165,4.79
Bomb New Jersey,Voltaire,goth,6.305,4.79
Identify that Shadow,Metricks,new-age,6.398571428571429,3.764285714285714
Somebody's Diggin' My Potatoes,Leadbelly,blues,1.715,1.805
Part 505,ZAILM Atoyanh,nu jazz,5.470537313432836,4.009014925373134
Gypsy Flavor,Damian Draghici,,5.11,5.52
Lala,Los Tres,rock,7.51,5.225
Morag,Duncan Browne,,4.376666666666667,2.8866666666666667
Drag Me Down,One Direction,pop,6.459999999999999,5.41
If That's Love,Laura Pausini,pop,6.755,4.485
Hard,Rihanna,pop,5.0188,6.072
E-Bow,Sigur Rós,post-rock,5.249090909090909,3.0427272727272725
Ghost Town,Adam Lambert,pop,5.0075,5.140000000000001
Tremel,Glasser,indie,4.992405063291139,3.6940928270042193
Phantom Anthills,Chad VanGaalen,ambient,7.116237623762376,4.94019801980198
"Szeroka Woda (Broad Waters), Opus 39, maestoso espressivo",Henryk Górecki,,6.55,2.585
My Life,50 Cent,hip-hop,1.855,2.5
India,1200 Micrograms,electronic,6.57,5.04
It Is Obvious,Syd Barrett,psychedelic rock,4.92514705882353,4.269705882352941
Back From Hell To Heaven,Blue Metal Rose,,3.56,5.51
Devotion,Hurts,synthpop,5.888604651162791,4.764651162790698
Fool,Jeremy and Rebecca,rock,7.04,5.3966666666666665
Moscow Nights,The Feelies,new wave,6.566,5.236000000000001
Chaos (Ft. Bahamadia),Talib Kweli,hip-hop,4.0,2.68
Morris Brown f/ Sleepy Brown & Scar,OutKast,hip-hop,7.59,5.94125
My Cosmic Autumn Rebellion,The Flaming Lips,indie,5.688888888888889,3.333737373737374
Sweet Life,Frank Ocean,soul,5.756666666666667,3.46
Licking Cream,Sevendust,metal,5.97,6.026666666666666
Happy,RuPaul,house,5.475,5.2
Bad Blood,The Bonzo Dog Band,,7.81,5.33
Towering Fool,Gov't Mule,rock,4.85,3.28
The Mic,MF DOOM,hip-hop,1.8700000000000003,2.065
The Shower Scene,Brand New,alternative,4.319655172413793,6.1482758620689655
Pitch Control,Moebius-Plank-Neumeier,rock,5.88,4.05
Say Hey (I Love You),Michael Franti,pop,7.965,5.739
Designer Skyline,Owl City,electronic,7.565637583892616,5.121476510067114
Only the Young,Brandon Flowers,indie,7.250924369747898,4.559495798319327
Snappiness (Sweet Instrumental),BBG,electronic,6.94,4.29
Зима,5'nizza,reggae,6.784999999999999,3.02
Bitter,The Ocean Blue,pop,3.63,4.64
Witch Fire,Herbie Hancock,jazz,7.226666666666667,5.263333333333334
Psychopath,Agonoize,aggrotech,3.828,4.928
Baby I,Ariana Grande,pop,7.857878787878787,5.017272727272727
The Ted Bundy Song,Macabre,metal,2.6566666666666667,2.6633333333333336
One Love / People Get Ready,Bob Marley & The Wailers,reggae,7.105,4.478541666666666
She Shut Your Eyes,Blindside,hardcore,3.63,4.64
Liquid Wordz (Feat. Sun & Killah Priest),Canibus,hardcore,7.25,5.65
Saved,Kutless,christian rock,3.63,4.64
How to Be So Real,Jim Noir,indie,7.174,4.41
All Your Sisters,Mazzy Star,dream pop,5.52514450867052,3.4516763005780344
Loving You Is Sweeter Than Ever,The Band,classic rock,7.095000000000001,4.635
Sleep,Azure Ray,indie,6.425680000000002,3.48364
Something Wicked This Way Come,Barry Adamson,lounge,6.55,5.535
Cutting Matisse,The Silver Fish,indie,4.19,4.55
Dance Little Lady,Frank Chacksfield,easy listening,7.735,4.79
All We Ever Wanted Was Everything,Xiu Xiu,,3.0,5.35
Children Of The Sun,David Arkenstone,new age,6.3100000000000005,3.5975
Gas Giants,Tears for Fears,new wave,3.4,5.570000000000001
Torture Tactics,Acylum,noise,5.265,4.9175
Listen,Room Eleven,jazz,7.234999999999999,2.54
Love Me or Not,Dub Fx,dub,5.3,4.0375
Pictures,Timo Maas,electronic,6.549242424242424,6.791363636363636
The Good's Gone (full length version),The Who,classic rock,4.73,4.28
Joints,Holly Miranda,indie,4.691999999999999,3.684
Eat Your Tongue! (instrumental),Cautiva,metal,4.516666666666667,5.683333333333334
Lotus,The Psychic Echo,electronic,4.361666666666666,3.673333333333333
"Farewell, Angelina [Live]",Joan Baez,easy listening,6.47,3.22
Super Mario Bros (RAC Mix),RAC,electronic,7.452500000000001,5.069999999999999
Across the Sky,The Capsules,dream pop,5.1,3.691666666666667
Down Across The Delaware,James McMurtry,rock,3.34,1.405
Idaho,Delta Spirit,indie,5.65,6.6
Deaf Dumb & Blind,Griffin L.O.G.,metal,5.268571428571429,5.174285714285714
Ghettomusick,OutKast,hip-hop,7.733571428571427,5.732857142857143
Murderer III,Mystikal,hip hop,3.85,5.64
Gypsy,Shakira,pop,7.240437158469946,5.104590163934426
As Though The Angels Walked On Earth,Popol Vuh,krautrock,2.86,2.045
They Are Night Zombies!! They Are Neighbors!! They Have Come Back From the Dead!! Ahhhh!,Sufjan Stevens,indie,6.263414634146343,4.434878048780488
Item Room Ambience,山本健誌,dark ambient,3.95,5.57
Elevate Your Mind,Gary D,,7.8,5.25
BE MY VALENTINE,Tommy february6,electronic,7.47,4.635
Good Feeling,Violent Femmes,alternative,5.699175257731957,3.789484536082474
Black And Blue,Broken Ideology,ambient,3.8735119047619047,2.554583333333333
Bless You,John Lennon,rock,7.491690140845072,4.369577464788732
Sancte Deus,Thomas Tallis,renaissance,6.95,5.0
"Auld Lang Syne, You'll Never Walk Alone",Slade,rock,7.8,5.25
Count Your Blessings,Nas & Damian Marley,hip-hop,6.3533333333333335,4.216666666666667
Skipping Stone,Amos Lee,folk,5.34746913580247,3.1990123456790123
Fight Without Fear,Oliver Shanti & Friends,new age,2.91,2.41
Lost,Cool Calm Pete,chill,4.65,3.2677611940298505
One Man Drinking Games,Mayday Parade,pop punk,4.947046979865773,4.014697986577182
Metaphor Swordsman,Greydon Square,hip-hop,4.95,3.7
Goldfinger (Instrumental Verison),John Barry,soundtrack,7.62,5.933333333333334
G.O.P.,Beth Hart,rock,5.333333333333333,3.5733333333333333
Sexy sexy lover,Modern Talking,dance,6.68,4.37
My Body,How to Dress Well,experimental,2.5066666666666664,1.6333333333333335
Mammal,They Might Be Giants,alternative,7.800086206896551,5.5763793103448265
Gareth Brown Says,mclusky,alternative rock,7.6,5.995
Sold My Soul,Jill Sobule,alternative rock,2.513333333333333,3.3233333333333333
Closer to Mercury,Wheat,indie,7.85,5.855
Burger Queen,Placebo,alternative rock,3.9451898734177218,3.1153164556962025
"You Love The Sun, Don't You?",Death in June & Boyd Rice,neofolk,3.4133333333333336,2.4466666666666668
Crazier,Taylor Swift,pop,7.556350364963504,4.890510948905109
Belle de Jour,De-Phazz,lounge,6.2766666666666655,2.833333333333333
Human Fly,The Cramps,psychobilly,3.466296296296296,3.1525925925925926
Cradlesong,Soap&Skin,piano,4.3418803418803416,3.495726495726496
God (A Tribute To Dive),:Wumpscut:,hard trance,5.785,3.48
Miss Riddle,Boz Scaggs,smooth jazz,6.0522222222222215,3.433111111111112
Lawncare,Women,noise pop,5.095,3.7
O Holy Jesus,The Cathedral Singers,choral,6.95,5.0
Let's Get Out of This Country,Camera Obscura,indie pop,7.32578125,4.579999999999998
Old Before My Time,The Allman Brothers Band,southern rock,5.23125,3.1820833333333334
Banging On My Drum,Lou Reed,rock,8.0,5.76
Was a Friend,Robert Wyatt,british,4.23,3.7475
Aguirre I,Popol Vuh,krautrock,4.1375,2.8625000000000003
"The Lost Song, Pt. 1",Anathema,progressive rock,7.17,6.33
I Don't Know,The Reds,indie,3.9566666666666666,5.743333333333333
ranchero,5 Animals At The Zoo Eating Grass,noise,4.823018867924528,5.191509433962264
Monkey Talk,Lene Lovich,rock,6.65,4.77
My Sword for the Shadows Throne,Uruk-Hai,black metal,3.23,3.9414285714285713
The Kids Were Wrong,Memoryhouse,indie,5.808846153846153,3.362403846153846
All Of Me,Kevin Yost,deep house,5.035,4.116666666666666
4:37AM (Arabs With Knives And West German Skies),Roger Waters,progressive rock,4.24,5.19
Baloon,C-Bool,techno,7.320851063829787,5.408085106382979
Al Andar,ABBA,spanish,8.235,5.904999999999999
Paper Planes (Diplo Street Remix feat. Bun B & Rich Boy),M.I.A.,hip-hop,5.08,4.09
Cold Shadows,Sean Luciw,halloween,2.18,4.2875
Follow Me,Kay Hanley,alternative rock,4.0,2.88
Oh World (Universal Mix),Paul Rutherford,piano,4.0,5.7
You Could Feel the Sky,Boards of Canada,ambient,6.073999999999999,3.73275
Control Freak,Saul Williams,hip-hop,4.0075,4.03
Essential Mix 22-05-2005,Sasha,,3.785,3.05
Genghis Khan,Nico,gothic rock,4.1275,3.535
Telecide,The Tubes,classic rock,2.513333333333333,3.3233333333333333
The Revealing Science Of God / Dance Of The Dawn (Remastered Version),Yes,progressive rock,5.3,5.36
Amber,311,reggae,6.195833333333333,3.3974561403508767
Snowflake,Mew,indie,6.438230088495575,3.147079646017699
This Love Is Not Wrong,The Field Mice,indie pop,7.0840000000000005,4.674
40 Oz to Freedom,Sublime,ska,2.58,1.625
I'd Like To Know You Better,Carole King,singer-songwriter,7.235,4.29
Monster,Michael Jackson,pop,6.717142857142857,5.655714285714286
Unreliable Narrator,Strip Squad,pop,7.23,5.36
A Song for the Deaf,Queens of the Stone Age,stoner rock,5.7075,4.551875
Sinking,The Cure,new wave,4.39536231884058,4.056376811594202
Shante Prashante,Deva Premal,mantra,3.805,2.56
Don't Wanna Lose You,Lionel Richie,pop,7.147499999999999,4.029375
Bittersweet,Marty Friedman,rock,6.559999999999999,6.523333333333333
Baby You're a Rich Man,The Beatles,classic rock,7.607241379310344,5.328620689655173
Mysterious Union,Androcell,electronic,6.57,5.04
Que Yo Soy Esa,Carmen De Mairena,art pop,3.239454072790295,4.488284228769497
Made of Glass,Kylie Minogue,pop,7.586056338028169,5.751408450704226
Syncope,X-Fusion,soundtrack,4.4,6.0
Blue Flame,Joe Jackson Band,rock,6.47,3.22
Whats Up Fat Lip?,Fatlip,hip hop,6.168507462686566,4.879701492537312
The Perfect Crime #2,The Decemberists,indie,6.349764705882353,4.060941176470589
The Pain In Kabir,GVC,comedy,7.5,4.3
Eppie Moray,Fotheringay,folk,6.306666666666667,5.716666666666667
Can We Go Back,倖田來未,j-pop,5.136440677966102,5.351694915254237
A Huge Ever Growing Pulsating Brain That Rules From the Centre of the Ultraworld: Live Mix mk 10,The Orb,ambient,4.413333333333333,2.996666666666667
Designer kids,Seize The Day,folk,3.89,6.45
Day Is Done,Nick Drake,folk,5.456525423728816,3.2763559322033893
My Wife's Home Town,Bob Dylan,rock,3.303333333333333,3.423333333333333
Hurricane Streets,Hey Monday,pop punk,8.37,6.320000000000001
Chicken Grease,D'Angelo,soul,6.888518518518519,4.502037037037037
Trampoline,Rachael Sage,,7.8,5.25
Swan Song,Giant Drag,shoegaze,4.14,6.62
Bling [Confessions Of A King],The Killers,rock,6.098311688311688,3.3559740259740254
Super Metroid Kindred OC ReMix,"pixietricks, zircon",dark ambient,4.0,3.3800000000000003
Profits Are Soaring,D+,indie,3.33,4.09
Dam Dadi Doo,Nightcore,trance,5.620597014925373,4.487164179104478
7x70,Chris August,christian rock,7.57,5.5
Scary-O,Billy and the Butt-Tones,pirate,2.41,4.48
Full Force Gale,Van Morrison,rock,4.985399999999999,4.229
Highway Runner,Donna Summer,pop,5.29,5.953333333333333
Point of a Boundary Line,Love Is Colder Than Death,medieval,2.745172413793103,2.023232758620689
Prototype (Meant to Fly),Adrian Solo,alternative,6.627826086956522,5.492434782608695
The Gypsies Came Marching After,White Magic,new weird america,7.04,5.46
Bug Powder Dust,Kruder & Dorfmeister,trip-hop,5.057499999999999,3.2550000000000003
One Divine,Shimshai & the Natural MystiquEnsemble,,6.95,5.0
Rollercoaster,Lalo Schifrin,soundtrack,4.953333333333333,4.249999999999999
Turtleneck & Chain (feat. Snoop Dogg),The Lonely Island,comedy,6.955000000000001,4.83
Yee Haw,Jake Owen,country,8.227391304347824,5.86608695652174
Cherish The Ladies,David Arkenstone,celtic,7.12,6.1
Soon (Album Version),My Bloody Valentine,,5.7,4.18
Letter,Alana Davis,pop,7.0,3.32
Is This It,Kate Walsh,acoustic,4.8933333333333335,2.7233333333333336
Jennifer,Eurythmics,new wave,5.165,3.91
This Time Last Year,Maybeshewill,post-rock,6.614754098360656,5.065573770491803
Thinkin' Out Loud,The Band,country rock,3.05,3.05
Drowned World-Substitute For Love,Madonna,pop,4.8936363636363645,2.8986363636363635
River Theme,Bob Dylan,folk,8.0,4.38
Different Drum,Michael Nesmith,country,4.372,4.84
Electric,Davy Vain,hard rock,3.85,5.64
Runaway,The Early November,chill,4.4125,3.415
Oh!,The Breeders,alternative rock,7.425,4.545
Aint No Way,Aretha Franklin,soul,6.287249999999999,5.601375
Bats In The Belfry,Dispatch,indie,5.655180722891566,3.7444578313253007
Northern Sons under Southern Skies,Von Thronstahl,,5.4,4.23
Des Visages dans la Boue,Storm of Capricorn,martial industrial,4.81304347826087,3.9926086956521742
Hail In Allendale,Cabinet of Natural Curiosities,indie,4.362,2.886000000000001
Celtic Sanctuary (Celtic Sanctuary ),David Arkenstone,celtic,7.017777777777777,4.213333333333333
Kmara,ROVO,experimental,5.673333333333333,4.9
Get Silly!,Soulja Boy,hip-hop,7.27,5.346666666666667
Come Undone,Robbie Williams,pop,5.620659340659341,4.800109890109889
Song For The Girl,Matthew Good,singer-songwriter,7.8625,5.2825
"London, London",Cibelle,lo-fi,8.0,6.105
Son Of Bubbaluba,Renegade Soundwave,electronica,6.423333333333333,5.98
The Sound (John M. Perkins' Blues),Switchfoot,rock,5.98,4.9625
T-Shirt,Destiny's Child,pop,7.063116883116884,5.741558441558442
Fish,"Tyler, the Creator",hip-hop,6.840000000000001,3.81
In Your Arms,Little Caesar,hard rock,3.85,5.64
Lemá sabactani,ponytea,ambient,2.91,2.41
Berserker,Gary Numan,electronic,3.01,3.22
Death Take Your Fiddle,Spiritualized,rock,4.589868421052631,3.974407894736841
Bonus Track 1,dead prez,hip hop,4.55,3.802
"King of Carrot Flowers, Pts. 2-3",Neutral Milk Hotel,indie,5.99012987012987,3.808571428571428
Bad Mood,Helmet,metal,2.53,6.2
A Gallon of Gas,The Kinks,classic rock,4.49,3.45
I Don't Want Control Of You,Teenage Fanclub,power pop,7.65,5.14
Sleep Baby Jane,Over the Rhine,rock,6.443846153846153,4.219230769230769
"ALL ALONE de Naive (Logroño, Spain)",Naive,,4.22,3.86
Pistol Packin' Papa,Jimmie Rodgers,country,3.08,5.87
I Am a Cider Drinker,The Wurzels,comedy,5.35,5.83
Hosanna (Praise Is Rising),Brenton Brown,rock,6.375,4.338333333333333
Driver Education,Amy Ray,alternative,6.97,4.8500000000000005
Make Me Feel Better,Alex Adair,electronic,8.01,6.475
Shivranjani Dhun,Hariprasad Chaurasia,indian classical,5.235,2.875
Idę ulicą,Hidi,,6.8,4.05
926,Dave Fischoff,,5.81,6.01
Free,Twin Atlantic,rock,6.95,4.7
Rendezvous With Anus (live),Turbonegro,,6.79,5.66
Fire Drums,Ariel Kalma,trance,4.23,3.54
Corridor of Light,Anorkia,electronic,6.21,3.5
Самый Счастливый Человек,Каста,rap,5.2725,2.735
Push Up Ya Lighter,The Roots,hip hop,6.260909090909092,2.8459090909090907
The Leviathan,James Newton Howard,soundtrack,4.373333333333333,4.513333333333334
Unfulfilled,Quicksand,rock,4.95,4.65
Circuit 2 (alienation),Orphx,,4.21,4.6
Bush Baby feat. Righteos Knowledge,Duminie DePorres/Theo Parrish,,5.88,4.05
Daydream,Gunter Kallman Choir,pop,6.84,5.0
Sounds Of Solar Oscillations,Technasia,ambient,5.454,3.758
Heart of Darkness,Friends of Dean Martinez,experimental,5.455,5.68
Kometenmelodie 2 (2009 - Remaster),Kraftwerk,electronic,3.943333333333333,3.3566666666666665
Shaniqua,Little-T and One Track Mike,indie,3.398,5.534
Get Busy with the Fizzy,Garbage,rock,4.0,2.88
Sea Talk,Zola Jesus,ambient,6.055714285714286,3.5142857142857142
Mad About the Boy,Lena Horne,jazz,6.27,2.95
One with the Light,Constance Demby,ambient,4.557499999999999,3.1100000000000003
Bossy (featuring Too $hort),Kelis,,4.0,5.7
Soulmate,Natasha Bedingfield,pop,6.074736842105263,4.335473684210526
Too Drunk to Dream,The Magnetic Fields,indie,6.07945945945946,4.172702702702703
Amish Sex (LP Version),Dave Attell,comedy,7.1825,4.824999999999999
Di Hamer,Lembek,rock,6.103680297397769,5.884423791821562
Collective,Adham Shaikh,psychill,5.956666666666666,4.466666666666667
Hadron Collider,Blood Orange,trip-hop,4.666666666666667,3.046666666666667
Le Cinéma,Claude Nougaro,jazz,6.27,2.95
No Matter,Victor Pope,indie,3.96,3.18
3,Florent Ghys,swing,4.255,2.185
"Kelly (treacly ballad, early basement tapes)",Kevin Cryderman,singer-songwriter,6.29,3.31
Moment,Stoneface & Terminal,trance,4.910149253731343,4.0913432835820895
Nineteen Years Late,The Effort,hardcore,7.17,6.33
Kadonneet kolme sanaa,Stam1na,thrash metal,3.225,4.584
Indian Summer (Supuer Re-Lax),System F,trance,6.592,4.608
5461 6D61 6E64 7561 206A 722E,5F_55,,5.86,4.45
"Un petite chanson, amour",Le Gros Ballon,soundtrack,5.917777777777777,3.922222222222222
Rosemary Girl,Mike Keneally,rock,2.513333333333333,3.3233333333333333
Don't Love You Back (feat. Tenor Blue),Annette Brissett,soul,6.32,6.63
Eden (Turn The Page),The Mayfield Four,alternative rock,6.806,4.912
09-kALIMBAv2,Ryan McNeely,,2.65,2.68
Never Ending,Klute,electronic,4.3375,2.6500000000000004
Let Me Talk to You,DJ DSL,,6.64,6.95
Agnus Dei,Rufus Wainwright,singer-songwriter,5.736000000000001,3.9937142857142858
The First Cut,Eurythmics,new wave,2.79,2.4466666666666668
One Remix feat. Akir,Immortal Technique,,5.1,4.09
Fall Back Open,Now It's Overhead,sad,4.836,4.392
Sorry Sorry,소녀시대,pop,6.835,2.625
Crazy Mary,FM Static,christian rock,6.913333333333333,4.183333333333334
Hechicero Del Bosque,Hṛṣṭa,ambient,4.4,6.0
Hell Hath No Fury,Klute,drum and bass,5.977289719626167,4.247196261682243
Carmen Queasy,Maxim feat. Skin,alternative,2.915,3.6349999999999993
Daddy (feat. Naughty Boy),Emeli Sandé,soul,6.745,4.755
Stillness,Shadows Fall,metalcore,3.08,5.87
Broken Nose,Jay-Jay Johanson,alternative,1.5,2.675
Still Hangin' Around,G. Love,acoustic,5.275923913043478,3.5777173913043474
When You Smile,The Flaming Lips,indie,7.577524752475248,4.996435643564356
Europa!,Varunna,neofolk,5.4,4.23
Lawns of Dawn,Nico,classic rock,3.23,2.705
Hardcoriste,Le Bask,frenchcore,3.285,2.52
Smother,Daughter,folk,4.930526315789473,3.100526315789474
Your Lonely Heart,Natalie Cole,jazz,4.236666666666666,3.07
En Tus Pupilas,Shakira,latin,7.079932432432432,4.8137837837837845
Love Me or Leave Me,Ms. Toi,,3.63,4.64
Shella's Pictures,William Ackerman,new age,5.11,2.794
Who's Got a Match,Biffy Clyro,rock,6.46,5.41
Philosophy of Time Travel,Filmmuziek,,6.865,4.2
Blue Water Blues,Jasmine Brunch,jazz,3.493333333333333,1.84
Deadman's Gun,Ashtar Command,video game music,6.1925,3.0575
Ballad Of A Ballgame,Christine Lavin,comic,7.5,4.3
Drunk on Love,Basia,pop,7.366666666666666,5.403333333333333
The Way I Are,D.O.E.; Keri Hilson; Timbaland,hip-hop,5.785,4.43
Last Night I Heard Everything In Slow Motion,Oliver Tank,downtempo,6.138999999999999,3.644
Walk This Way,Girls Aloud vs. Sugababes,pop,4.845806451612903,5.82
Nobody's Laughing,Freak Kitchen,progressive metal,5.0,5.28
I Have A Ghost Now What?,Jaga Jazzist,nu jazz,7.45,4.19
Body Memory,Björk,experimental,4.238706199460917,3.578679245283019
Cyclone,Monster Magnet,hard rock,6.635,5.275
El Congo,Celia Cruz,,6.84,5.0
veloCity,square extension,noise,6.32,3.23
After the Moment,Craft Spells,indie pop,7.24538961038961,4.645519480519481
Night Drive Loneliness,Garbage,electronic,4.5,4.24
A Heart the Size of a Horse,The Black Heart Procession,indie,4.1863636363636365,3.607272727272728
1995 (over-indulgent live demo mix),Ekto-One,electronic,4.86,4.68
Fool,Sue Merchant,acoustic,6.26,3.903333333333333
Tiempos de desastre,Migala,,3.595,2.4
Midnight Train,The Falling Spikes,noise,3.34,1.405
Here Comes The G (Explicit),Mack 10,summer,7.32,4.15
Those Damned Blue-Collar Tweekers,Primus,rock,6.43,4.35
The Pure Sun,Various Production Feat. Gerry Mitchell,,6.32,3.23
Blood on the Motorway,DJ Shadow,trip-hop,5.871475409836066,4.378524590163934
Baro,Issa Bagayogo,world,7.55,6.900000000000001
Datura,Tori Amos,alternative,5.639465648854961,4.581297709923663
Polly,Keren Ann,indie,4.905,1.6775
ma vie,Choir And Marching Band,classic rock,7.2,4.39
The Warmth,Slambo,electronica,5.784652482269504,4.854198581560283
LET'S HAVE SUCH A COFFEE,Aaron Ackerson,comedy,7.097142857142857,5.487142857142858
"Herbs, Good Hygiene And Socks",Lovage,electronica,7.07,5.83
Pâte filo,Malajube,french,7.979607843137256,5.857058823529411
Yeh Duniya,Kej,ambient,5.83,7.27
Together,The Soviettes,punk,2.75,5.75
Twenty Four Hours,The Twilight Sad,noise rock,5.43,5.405
Limitless w/Teye,UniVerse MCs,experimental,5.86,4.45
Pass Out,Ludacris,rap,7.569999999999999,6.1
"Give me your doorstep, donnerstag (live)",Kletka Red,,5.3,5.36
You And I,Ingrid Michaelson,singer-songwriter,7.573459715639809,5.007345971563981
Truckers Atlas,Modest Mouse,indie,6.3275,4.623749999999999
Tonight,Damone,rock,3.08,5.87
Ice Box (feat. Timbaland),Omarion,,3.875,4.23
Seed of Wonder,Jesca Hoop,indie,6.38992125984252,5.322519685039371
The Analyst,Delta Goodrem,pop,5.346666666666666,2.95
Amor - Parte I,Achillea,new age,6.438048780487804,4.969268292682926
Going Under [Evil Love and Insanity Dub],Rockers Hi-Fi,trip-hop,4.182499999999999,2.9525
Dry Your Eyes,The Streets,british,3.619103448275863,3.353655172413793
Ginsu,Skerror,noise,4.754285714285714,5.014285714285714
Let It Will Be (live),Madonna,pop,7.02,6.65
Gorecki (Studio Outtake),Lamb,trip-hop,5.97766917293233,4.161278195488722
The Embrace,Al Di Meola,jazz fusion,6.7,6.684999999999999
Out From the Deep,Enigma,new age,5.560344827586207,3.6555172413793104
Mt. Rugged Theme,辻横由佳,,7.55,6.9
Advent,Dead Can Dance,dark ambient,3.1323949579831933,2.240966386554622
Belly (Boody B Remix),Mapei,,3.85,5.64
Lately,David Gray,singer-songwriter,6.297,3.241166666666667
The Valley,k.d. lang,pop,6.0075,3.663279569892473
Distant Shores,Sounds That Soothe,new age,5.845,2.724
Now I Sing,Out Of Eden,gospel,6.5600000000000005,4.335
Last Blues for Bloody Knuckles,La Dispute,post-hardcore,2.53,6.200000000000001
Weekend Fixtures,Stephen Jones,jazz,6.163333333333333,4.863333333333333
I Know Where You Sleep,Paw,,7.45,5.05
Wake Up Sister,Parov Stelar,electronic,7.58,5.115
Coracao Selvagem,Joyce,soundtrack,5.68,4.27
Bach To The Future,Bnm Corp,nu jazz,7.115,4.855
The Great Giana Sisters,Dr.Future,electronica,7.795,6.075
Saltwater,Julian Lennon,british,4.570476190476191,3.144095238095238
Fountain Stairs,Deerhunter,indie,6.28,4.8
Rottenatomy,Gorguts,death metal,5.0,5.28
Berceuse,Coeur de Pirate,french,6.38,3.09
Wondering,Jaymes Young,indie,6.555,2.8975
