,track,artist,genre,valence_tags,arousal_tags,lyrics
1314,Talkin' World War III Blues,Bob Dylan,folk,5.9825423728813565,4.393050847457627," One time ago a crazy dream came to me I dreamt I was walking to World War Three I went to the doctor the very next day To see what kind of words he could say He said it was a bad dream ""I wouldn’t worry about it none, though Them old dreams are only in your head""  I said “Hold it Doc, a World War passed through my brain” He said “Nurse, get your pad, the boy’s insane” He grabbed my arm, I said “Ouch!” As I landed on the psychiatric couch He said “Tell me about it”  Well, the whole thing started at 3 o’clock fast It was all over by a quarter past I was down in the sewer with some little lover When I peeked out from a manhole cover Wondering who turned the lights on us  Well, I got up and I walked around Up and down the lonesome town I stood a-wondering which way to go I lit a cigarette on a parking meter And walked on down the road It was a normal day Well, I rung the fallout shelter bell And I leaned my head and I give a yell “Give me a string bean, I’m a hungry man” A shotgun fired, and away I ran I don’t blame him too much though, he didn't know me  Down at the corner by the hot-dog stand I seen a man I said “Howdy friend, I guess there’s just us two” He screamed a bit, and away he flew Thought I was a Communist  Well, I spied me a girl and before she could leave I said “Let’s go and play Adam and Eve” I took her by the hand, and my heart was thumping When she said “Hey man, you crazy or something? You seen what happened last time they started”  Well, I seen me a Cadillac window uptown There was nobody around I got into the driver’s seat And I drove down 42nd Street In my Cadillac Good car to drive after a war Well, I remember seeing some ad So I turned on my Conelrad But I didn’t pay the Con Ed bill So the radio didn’t work so well Turned on my record player — It was Rock-a-day Johnny, singing “Tell Your Ma, Tell Your Pa Our Love’s A-going to Grow, Ooh-wah, Ooh-wah”  I was feeling kind of lonesome and blue I needed somebody to talk to So I called up the operator of time Just to hear a voice of some kind “When you hear the beep it will be 3 o’clock” She said that for over an hour And I hung up  Well, the doctor interrupted me just about then Saying ""Hey, I’ve been having the same old dreams But mine was a little different, you see I dreamt the only person left after the war was me I didn’t see you around""  Well, now time passed and now it seems Everybody’s having them dreams Everybody sees their self Walking around with no one else ""Half of the people can be part right all of the time And some of the people can be all right part of the time But all of the people can’t be all right all of the time"" I think Abraham Lincoln said that “I’ll let you be in my dream if I can be in yours” I said that"
1317,Furious Angels,Rob Dougan,electronic,5.526923076923077,4.357115384615383,"Like a sentence of death I’ve got no options left I’ve got nothing to show now I’m down on the ground I’ve got seconds to live And you can’t go now ‘Cause love, like an invisible bullet has shot me down and I’m bleeding – yeah, I’m bleeding And if you go, furious angels will bring you back to me You’re a dirty needle You’re in my blood And there’s no curing me And I want to run (Like the blood from a wound) To a place you can’t see me ‘Cause love, like a blow to the head, has left me stunned and I’m reeling – yeah, I’m reeling And if you go, furious angels will bring you back to me You’re a cold piece of steel between my ribs and there’s no saving me And I can’t get up from this wet crimson bed that you made for me ‘Cause love, like a knife in the back, has cut me down and I’m bleeding – yeah, I’m bleeding And if you go, angels will run to defend me – to defend me ‘Cause I can’t get up I’m as cold as a stone I can feel the life fade from me I’m down on the ground I’ve got seconds to live Then what’s there that waits for me? ‘Cause love, like a sentence of death has left me stunned, and I’m reeling – yeah, I’m reeling And if you go, furious angels will bring you back to me"
1321,Failure,Breaking Benjamin,rock,5.08,4.09,  Life will come our way It has only just begun The world will die alone The frail will fall below Time will take our place We return it back to one The calm before the cold The long and lonely road  Look for the light that leads me home  Tired of feeling lost Tired of letting go Tear the whole world down Tear the whole world down Failure  Drive the cloud away We will fall from last to none The dark before the dawn The war will carry on Look for the light that leads me home  Tired of feeling lost Tired of letting go Tear the whole world down Tear the whole world down Tired of wasted breath Tired of nothing left Tear the whole world down Tear the whole world down Failure   Tired of feeling lost Tired of letting go Tear the whole world down Tear the whole world down Tired of wasted breath Tired of nothing left Tear the whole world down Tear the whole world down We bury the sunlight (So long) We bury the sunlight (So long) Failure (So long) Failure (So long) We bury the sunlight (So long) We bury the sunlight (So long) Failure (So long) Failure (So long) Failure
1324,I Don't Like To,Shad,hip-hop,7.063283582089553,4.378358208955223," Yo, I don't really like to, but, um Yo, I don't really like to, but, um I put the smack down like it's rehab Make sure that there's no relapse with these cats Y'all cowards couldn't rap this dope with a Zig Zag I let my lips drag, spitting with that big swag It's sad all these wannabes Wanted to be Jay then K. West, wanna be Star of the Roc, kid, you're not Sean Connery But like The Rock I'm surrounded by watery flows Still it really don't bother me Fake ballers, weak game, less polished than Ben Wallace's while I breed Quality music getting quality spins Y'all stay second rate Chingys at the Quality Inn Now that's a joke to a real rapper I could decrease the skill factor and I'd still make you feel whacker Ah gee, now you got me cocky Cats say, ""You the illest,"" I'm like, ""Nah b, nah b, nah b"" Well OK, probably, but that's just only cause I rap like it's my hobby Not a jobby-job all sloppy, getting off-key Y'all Mad as March trying to knock off the top seed I'm in the mix like Roxy So hot he even get props from neo-Nazis Now I don't really like to Yo, I don't really like to I don't really like to I don't like to start verses with I, y'know, but, um ITunes, eye-patch, I'm in the same boat where the pirates be Tell 'em I'm down with that pirate steed They don't buy it, I say don't buy it, pirate me If it's ill, it'll spread virally from my received Folders to appearing in the love that the crowds show If it sound dope, keep it on the download Keep it real, player, with the volume cranked And I'll be balling like Tim Duncan, calling bank Cash banked it, but the bank said That my check's been bouncing like the bankhead So I'm bad like credit while they bear styles More plain than the air miles Borrowed metaphors from mega-stores to get rewards We get 'em open automatic like the exit doors And take a step higher, y'all just gotta press the floor And step out, in faith, it's OK to confess doubt Knowing how it feels to be stressed out Tribe called Mapquest-style poems I sketch out To find the best route home, don't Live in your dome for too long You end up like that Tiffany song, thinking we're alone We all get older, we don't all get grown Cause some of y'all don't really like to Y'all don't really like to Y'all don't really like to Y'all don't really like to"
1327,Million Reasons,Lady Gaga,sad,3.533563218390805,3.984712643678161," You're giving me a million reasons to let you go You're giving me a million reasons to quit the show You're givin' me a million reasons Give me a million reasons Givin' me a million reasons About a million reasons If I had a highway, I would run for the hills If you could find a dry way, I'd forever be still But you're giving me a million reasons Give me a million reasons Givin' me a million reasons About a million reasons  I bow down to pray I try to make the worst seem better Lord, show me the way To cut through all his worn out leather I've got a hundred million reasons to walk away But baby, I just need one good one to stay  Head stuck in a cycle, I look off and I stare It's like that I've stopped breathing, but completely aware 'Cause you're giving me a million reasons Give me a million reasons Givin' me a million reasons About a million reasons And if you say something that you might even mean It's hard to even fathom which parts I should believe 'Cause you're giving me a million reasons Give me a million reasons Givin' me a million reasons About a million reasons  I bow down to pray I try to make the worst seem better Lord, show me the way To cut through all his worn out leather I've got a hundred million reasons to walk away But baby, I just need one good one to stay  Hey, ehh, ehh, eyy Baby I'm bleedin', bleedin' Stay, ehh, ehhy Can't you give me what I'm needin', needin' Every heartbreak makes it hard to keep the faith But baby, I just need one good one Good one, good one, good one, good one, good one  When I bow down to pray I try to make the worst seem better Lord, show me the way To cut through all his worn out leather I've got a hundred million reasons to walk away But baby, I just need one good one, good one Tell me that you'll be the good one, good one Baby, I just need one good one to stay"
1329,String Electro,Moby,electronica,6.275,3.38,Lord Find myself Oh lord Are you gonna leave me
1330,Best Of Both Worlds,Scott Walker,cabaret,5.928,5.444," Best of both worlds That's what you want All your own way That's not my way  I won't share you, I couldn't bear to It's time for you to choose which one you'd rather lose Could you love him and forget me? Are you sorry that you met me? What we've been through means nothing to you I can't satisfy you You want best of both worlds  Make your fickle mind up I won't stay while you enjoy Best of both worlds  I have loved you since I found you You belong here, just look around you Keep your true love or take your new love You must choose between us You want best of both worlds Make your fickle mind up I won't stay while you enjoy Best of both worlds  You've got to choose between us You just can't have the two of us  Make your fickle mind up I won't stay while you enjoy Best of both worlds  Best of both worlds Best of both worlds"
1331,Judas,Esperanza Spalding,jazz,7.132857142857143,5.194285714285714," Judas, you know the lonesome road; don’t you? Collecting bottle caps of rum Honest sinning, to chase the blues Blur ya ‘til kingdom come  Take a little girl who gets to see her mama broke down Now she’s a lady made for the modern world, my life But if you ask my advice Us raging girls are china dolls fed up with all that follows All the way down Digging up holy scriptures to shame her while she drowns But if you ask my advice That shallow grave's a bargain next to Judgment Day It’s only a matter of time, honey Good money Sinks through her teeth She’s not evil Forgive this innocent wrecking ball (man-made)  Judas, you know the lonesome road; don’t you? Collecting bottle caps of rum Honest sinning, to chase the blues Blur ya ‘til kingdom come Take a little boy who gets to see his papa broke down Now he’s a shadow made for the modern world, my life But if you ask my advice Us raging boys are Indian cowboys high on toys, that follow All the way down Locking up holy figures to shame the whole damn town But if you ask my advice Their island cage can’t hold the rising sea of rage It’s only a matter of time, honey Good money Made on the street He’s not evil Forgive this innocent wrecking ball (man-made)  Judas, you know the lonesome road; don’t you? Collecting bottle caps of rum Honest sinning, to chase the blues Blur ya ‘til kingdom come  You either love him or you leave him You either love him or you leave him Are you a lover or a leaver Are you a lover or a leaver A matter of time, honey Good money Earned in defeat It's not evil Forgive this innocent wrecking ball (man-made)  Judas, you know the lonesome road; don’t you? Collecting bottle caps of rum Honest sinning, to chase the blues Blur ya ‘til kingdom come"
1332,Helen,Ariel Pink's Haunted Graffiti,indie,6.3275645756457575,4.467638376383763," Helen, are you still there? I can't really tell Where are you, Helen? Helen, you say that it's you Please tell me the truth That you're not Helen, Helen Helen, where are you? Gone on Monday morning Helen, come back soon  Gone on Monday morning You left me Gone on Monday morning You left your hearts  Helen, staring so long Please tell me I'm wrong That you're not Helen Helen, why did you go? Ages ago we were in Heaven Helen Helen where are you Gone on Monday morning Helen come back soon Gone on Monday morning You left me Gone on Monday morning You left your hearts Ooh, lonely for you Ooh, lonely for you Ooh, lonely for you Ooh, lonely for you Helen Helen, who is this girl? I'm still in dark But you're not Helen Helen, twelve days ago Since you went home It feels like Heaven Helen Helen Helen  Helen, where are you? Gone on Monday morning Helen, come back soon Gone on Monday morning You left me Gone on Monday morning You left your hearts Ooh, lonely for you Ooh, lonely for you Ooh, lonely for you Ooh, lonely for you  Helen, where are you? Gone on Monday morning Helen, come back soon Gone on Monday morning You left me Gone on Monday morning You left your hearts  Ooh, ooh Ooh, ooh"
1334,Intro: Singularity,BTS,k-pop,5.08,4.09,"방탄소년단 V 의 Intro: Singularity 가사  무언가 깨지는 소리 난 문득 잠에서 깨 낮설음 가득한 소리 귀를 막아 보지만 잠엘 들지 못해  목이 자꾸 아파와 감싸 보려하지만 나에겐 목소리가 없어 오늘도 그 소릴 들어  또 울리고있어 그 소리가 이얼어 붙은 호수에 또 금이 가 그 호수에 내가 날 버렸 잖아 내 목소릴 널 위해 묻었 잖아  날 버린 겨울 호수 위로 두꺼운 얼음이 얼었네 잠시 들어간 꿈 속에도 나를 괴롭히는 환상 통은 여전해 (Mmh) 나는 날 잃은 걸까 아님 널 잃은 걸까 나 문득 호수로 달려가 오그 속에 내 얼굴 있어  부탁해 아무 말도하지 마 입을 막으려 손을 뻗어 보지만 보지만 결국 엔 언젠가 봄이와 얼음들은 녹아 내려 흘러 가  Tell me 내 목소리가 가짜라면 (Oh) 날 버리지 말았어야했는지 (Oh, no) Tell me 고통조차 가짜라면 (Oh) 그 때 내가 무얼해야했는지"
1335,Now Or Never,Die Happy,rock,4.953333333333333,2.536666666666666,"I I burn passionately for your love I tremble when I lay in your arms But it's hard to believe that you'll stay I will not hold you back You will always be free I know that I don't wait for a chance anymore I hope you leave before I, I start to ache Ref: You are now or never You could stay forever But I feel now That I can't go on You are now or never You could stay forever I still love you But I can't go on Ii I burned passionately for your love I gave you all my warmth, I thought I had enough But I slowly burn low, disappear I can't feed the flames alone It wasn't meant for us both..... To be The time and the place were wrong Why do I ache When I always knew It isn't a game for me to lose Not my intention to get confused again You made it happen and I walk away...... Overthrouwn I can't go on Passionatly It's all gone"
1336,She Is Suffering,Manic Street Preachers,rock,3.402307692307692,3.9392307692307686," Beauty finds refuge in herself Lovers wrapped inside each others lies Beauty is such a terrible thing She is suffering yet more than death  She is suffering She sucks you deeper in She is suffering You exist within her shadow  Beauty she is scarred into man's soul A flower attracting lust, vice and sin A vine that can strangle life from a tree Carrion, surrounding, picking on leaves  She is suffering She sucks you deeper in She is suffering You exist within her shadow  Beauty she poisons unfaithful all Stifled, her touch is leprous and pale The less she gives the more you need her No thoughts to forget when we were children She is suffering She sucks you deeper in She is suffering Nature's lukewarm pleasure"
1337,Careless Whisper,Tamia,pop,6.261085271317829,4.015813953488372,"Time can never mend The careless whisper of a good friend To the heart and mind Ignorance is kind There's no comfort in the truth Pain is all you'll find I feel so unsure As you take my hand And lead me to the dance floor As the music dies Something in your eyes Calls to mind a silver screen And you're its sad goodbye (Chorus:) I'm never gonna dance again Guilty feet have got no rhythm Though it's easy to pretend I know you're not a fool Should have known better that To cheat a friend And waste the chance that I've been given So I'm never gonna dance again The way I dance with you, oh Time can never mend The careless whisper of a good friend To the heart and mind Ignorance is kind There's no comfort in the truth Pain is all you'll find (Chorus) (Bridge:) Tonight the music seems so loud I wish that we could lose this crowd Maybe it's better this way If we'd hurt each other with the things We want to say We could have been so good together We could have lived this dance forever Now who's gonna dance with me Please dance (Chorus)"
1338,Always Waiting,Michael Kiwanuka,soul,6.31,4.1066666666666665,"My soul is yearning and I'm longing too See my day time, see me breaking through My time is coming soon So I'm waiting, I'll be waiting For you, my friend My load ain't burdened that I count me too My key, my body, all the things that I do My time is coming soon So I'm waiting, I'll be waiting For you, my friend Ooh, will it stay? Ooh Ooh, will it break for me? A toll has taken all the song that's in me The road they're making won't take me where I should be My song is coming soon So I'm waiting, I'll be waiting Always waiting for you, my friend"
1341,The Divine Suicide Of K.,Protest the Hero,mathcore,6.7176470588235295,5.194705882352942,"I better think of my answers now Because I know the questions will be asked Like if I brought the joy I found In the confessions of a mask The tip of my tongue's already Touching the top of my mouth It's meaning manifest in mercy Burning down, burning down Burning down, burning down Burning down, burning down Burning down the house It's true that tactless teem totem-poles Turn tolerance to tired taboos It's true that a bullet never knocks on the door It's about to come crashing through I walking one last mile in big steps as your alter-wine I'm doing it in tattered shoes that aren't even mine Because my own are in a box locked up with possessions I can't have Like the gunman with his future and the prison priest's golden calf Walking one last mile Walking one last mile... Blindfolds aside, I'd probably still close my eyes And try to feel a trembling fetal life inside That shotgun barrel that's about to make me bleed Like an ulcer in the stomach of the beast Like a little girl on a bed that was years ago deceased Resurrected last night with a letter she can't trace Like a little girl on a bed that was years ago deceased Resurrected last night with a letter she can't trace Resurrected to be killed then maybe born again I'll always be Kezia as long as any hope remains Resurrected to be killed then maybe born again I'll always be Kezia as long as any hope Resurrected to be killed and then maybe born again I'll always be Kezia so long as any hope remains"
1342,Gentle on My Mind,John Hartford,bluegrass,6.882000000000001,3.1019999999999994,"Oh, Benny Mart, now It's knowin' that your door is always open And your path is free to walk That makes me tend to leave, my sleepin' bag Rolled up and stashed behind your couch And it's knowin' I'm not shackled by Forgotten words and bonds And the ink stains that have dried upon some lines That keeps you in the back roads, by the rivers of my memory And keeps you ever gentle on my mind Oh, Sam, Sammy Bush It's not clingin' to the rocks and ivy Planted on their columns now that binds me Or somethin' that somebody said Because they thought we fit together walkin' It's just knowin' that the world will not be cursin' or forgivin' When I walk along some railroad track and find That you're wavin' from the back roads By the rivers of my memory For hours you're just gentle on my mind Although the wheat fields and the curled twines And the junkyards and the highways come between us And some other woman cryin' to her mother Cause she turned and I was gone I still might run in silence, tears of joy might stain my face And the summer sun might burn me till I'm blind But not to where I cannot see you walkin' on the back roads By the rivers flowin' gentle on my mind Take Robin and Buddy Ellins I dip my cup of soup back from the gurglin' Cracklin' cauldron in some train yard My beard a roughenin' coal pile And a dirty hat pulled low across my face Through cupped hands 'round a tin can I pretend to hold you to my breast and find That you're wavin' from the back roads By the rivers of my memory Ever smilin', ever gentle on my mind"
1344,Terra Nova,James Taylor,folk,7.2382857142857135,2.6557142857142852,"Oh, end this day, show me the ocean When shall I see the sea? May this day set me in motion I ought to be on my way We were there We were sailing on the Terra Nova Sailing for the setting sun Sailing for the new horizon May this day show me an ocean I ought to be on my way Ought to be on my way right now Stepping on the boat with a lump in my throat On my way right now I got a letter from a dear friend of mine The story of a spiritual awakening She spoke of her love returning in kind She let me know that she'd be waiting And I should be on my way by now Walking across the floor Reaching for the door On my way by now But here I sit Country fool that I am My elbow on my knee And my chin in my hand My mind in the gutter And my eye on the street Holed up In a cave of concrete And I ought to be on my way right now Packing my things While the telephone rings On my way right now I miss my lovely mother And I love my lonely father I know I owe my brothers One thing and another I hear my sister singing And I ought to be on my way right now Moving across the land With my heart in my hand On my way by now Ought to be on my way by now Oh, end this day Set me in motion Ought to be on my way Out to the west of Lambert's Cove There's a sail out in the sun And I'm on board though very small I've come home to stop yearning Burn off the haze around the shore Turn off the crazy way I feel I'll stay away from you no more I've come home to stop yearning"
1350,Trinity,Paper Tongues,rock,6.696000000000001,4.71," You got a way of living your ways, hey I want that I try to live my life for the people who need a comeback There's too many problems to think that you could fix me My name is called the world and I'm dying of unbelief, see I'm the kind of person who's strong and wants to react So feel me when I fight for the cause of bringing hope back Don't ask me where I'm going, cause I could never prove that But I do have something to say  I am reaching from the depths of my soul Hear me pleading, I'm a child, I'm the poor I am needed to draw on your virtue believing  Trinity Don't say good bye, hey you know that Time after time we will survive That's why I'm still alive  Love and action takes the widow with her loss And true commitment take the orphans paying their cost We're just broken vessels pouring out our wine Our days are numbered, but yet still we walk this line I am reaching from the depths of my soul Hear me pleading, I'm a child, I'm the poor I am needed to draw on your virtue believing  Trinity Don't say good bye, hey you know that Time after time we will survive That's why I'm still alive  The words can't break your bones So I release them in a song Unbelief get out my head You can't win cause I'm not dead Prison step aside Cause it's time for us to rise All my people under fire You can bet this time that I will survive  Trinity Don't say good bye, hey you know that Time after time we will survive Trinity Don't say good bye, hey you know that Time after time we will survive That's why I'm still alive"
1353,Take Care Of All My Children,Tom Waits,alternative,3.8388157894736836,3.8169736842105264,Oh take care of all my children Don't let them wander and roam Take care of all of my children For I don't know when I'm comin' back home You can put all of my possessions here in Jesus' name Nail a sign on the door Bright and early Sunday morning With my walking cane I'm going up to see my lord Oh keep them together at the sundown Safe from the devil's hand You gotta make them a pillow On the hard ground I'll be going up to Beaulah land You can put all of my possessions here in Jesus' name Nail a sign on the door Bright and early Sunday morning With my walking cane I'm going up to see my lord Remember you never trust the devil Stay clear of Lucifer's hand Don't let them wander in the meadow Or you'll wind up in the frying pan You can put all of my possessions here in Jesus' name Nail a sign on the door Bright and early Sunday morning With my walking cane I'm going up to see my lord
1357,Breathe On It,The Hidden Cameras,indie,6.202662721893492,3.923491124260355,"Breathe on it God comes from the light of fire When I get a hold of it I can breathe alright Breathe on it His words do calm my mind I lose my whole honor So I can breathe on fire I may be damaged by the rod And damned in the light Sit with all the wicked Untamed by holy rites The gasp for air is ashes But we're breathing for life Being best friends with all the witches And slaves to our skinny thighs Breathe on it God breathes a mighty storm I can teach a whole wet army To breathe on fire And when I breathe on it I feel washed and alive The smell of soot is honor As I breathe on fire In the bowels of hell We will be known for our tongues Set apart from all the wicked Under his coat, on our own We may feel gifted as we blow Producing flames every night Feeling warm under the covers Is the air for our lungs As I breathe on it I know I've caught the bug God teaches whole armies To breathe on fire And as I breathe on it I know I've caught the bug I can teach a whole army To breathe alright"
1358,Witch Doctor,Alvin and The Chipmunks,happy,6.965247524752475,4.915544554455446,"{Movie version - DJ: Yeah! In the place to be! Chipmunks on the MIC! Witch doctor! Everybody, can they do it? (Can they do it?) Come on, people, let's get to it! (Let's get to it) Come on, shake (shake), come on, roll (roll)! Everybody hit the floor! Come on, shake (shake), come on, roll (roll)! With the Chipmunks, here we go!} I told the witch doctor I was in love with you I told the witch doctor I was in love with you (Movie Version: I told the witch doctor you didn't love me true) And then the witch doctor, he told me what to do He said that... Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang... Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang {Movie version - Alvin: YO DJ PUMP THIS PARTY! DJ: Everybody Can They Do It! (go! go! go! go!) (can they do it) Come On People Let's Get To It! (go! go! go! go!) (let's get to it) Come On Shake, Come On Roll! Everybody Hit The Floor! Come On Shake, Come On Roll! With The Chipmunks Here We Go! ALVIN! SIMON! THEODORE!} I told the witch doctor you didn't love me true I told the witch doctor you didn't love me nice And then the witch doctor, he gave me this advice He said to ... {Movie version - DJ: Ooh Yeah, Come on Ooh Aah} Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang... Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang Now, you've been keeping love from me Just like you were a miser And I'll admit I wasn't very smart So I went out and found myself A guy that's so much wiser And he taught me the way to win your heart My friend the witch doctor, he taught me what to say My friend the witch doctor, he taught me what to do I know that you'll be mine when I say this to you Oh, Baby .... {Movie version - DJ: Everybody Can They Do It! (go! go! go! go!) (can they do it) Come On People Let's Get To It! (go! go! go! go!) (let's get to it) Come On Shake, Come On Roll! Everybody Hit The Floor! Come On Shake, Come On Roll! With The Chipmunks Here We Go!} Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang... Ooo eee, ooo ah ah ting tang Walla walla, bing bang Ooo eee, ooo ah ah ting tang Walla walla, bing bang........"
1360,Money Over Bullshit,Nas,hip-hop,4.3450000000000015,3.7900000000000014," My niggas got scarred grills, skully hats and gats be fullies Brrrat! Cars peel, the East Coast cartel Rats get their tails snapped and trapped The snitches in the streets and the snitches who rap Pure euphoria, a dose of death to all of you Coroner choruses sung from The Bridge to Astoria Dreams of falling in the elevator, passing floors Suddenly stop, the doors open up to a brick wall I can smell the haters, wishful thinkers, bad-luck prayers Picture your tarot cards and bodyguards getting sprayed up Sabotaging my makeup, my watches get laced up Even if they indicted Jacob Forensics, paramedics, carry cowards off Defibrillators shock to your chest, try to cough They die and hit Hell from an iron I'm fly in YSL, I'm paid from this shit Got bitches high as hell, and they fucking like AIDS don't exist They get sent to your hotel, I'm made in this shit Put a barrel in a capo mouth 'til his scalp come out You a kid, you don't live what you rap about King poetic, too many haters to count Too much paper to count (QB, bitch!)  Join me in war, many will live, many will mourn (Mourn) Money over bullshit,pistols over brawn Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength Join me in war, many will live, many will mourn (My own strength, nigga! That's what I'm afraid of!) Money over bullshit, pistols over brawn (Hahaha) Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength Got seven candles lit, black wallpaper, black carpet Thinking about which nigga to target You kill a nigga today, he lives forever So I plotted out smarter, there'll be no martyrs Black TEC on the table, Mag' four-four Black negligée on my bitch, she's at the door Black fish eggs, nigga, that's the caviar You niggas fish-made, y'all niggas is fifth grade, niggas It's fifty ways to dissect the General If I give ya the top five, you will not survive Rule 1: Cocksucker, keep my name from your tongue Rule 2: Thought you knew—don't fuck with God's Son Rule 3: See, matter fact, I just wait If y'all reach top five, then I'ma eat y'all alive Each one of ya guys that claim hip-hop is still alive Like y'all ain't in agreement with Nas I said it's dead motherfucker, it's dead, bitch…  Join me in war, many will live, many will mourn (It's dead, bitch!) Money Over Bullshit, pistols over brawn Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength (My own strength nigga, that's what I'm scared of, ha-ha) Join me in war, many will live, many will mourn Money Over Bullshit, pistols over brawn Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength From crack pushers to Lac' pushers and ambushers And morticians to fortresses, case-dismisses Laced in riches, cake ridiculous From nickel and dimin' to trickin' them diamonds Vegas, places in Switzerland From 9 blastin' to I don't have to blast mine They blast mine, black 9, you flatline, my cash climb Buy rare art, antique pieces, Mona Lisa's, own no leases Five-star restaurant eaters; don't forget who your peeps is 'Sposed to dine with you, sip that good wine with you Only if they grind with you or slang for ya Seen niggas live, laugh, party and die in that very same corner Pretty girls glance at us, status unconceivable Private planes landed out in Teterboro, weed I twirl Once even gave me a phobia, that I be in a spot trapped like Madame Zenobia's with this kid eyein' my Rollie up  Join me in war, many will live, many will mourn Money Over Bullshit, pistols over brawn Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength (My own strength nigga, that's what I'm scared of, ha-ha) Join me in war, many will live, many will mourn Money Over Bullshit, pistols over brawn Afraid not of none of you cowards but of my own strength Afraid not of none of you cowards but of my own strength There it is, QB, bitch! Yeah… QB, bitch! Yeah, yeah… QB, bitch!"
1361,"Yes, I Believe In God",Rebecca St. James,worship,6.38,3.98,"Whatever the cost From this day on until forever I will take the narrow road For I am not alone I do not walk this road alone Chorus: Yes, I believe in God This I will say to you Mean it death or mean it life Oh, I believe in God For I have found the way And I am not ashamed I have found the way So through the fire I'll be refined And if that fire Were to take this life I'll be with Him forever I will be with Him forever Chorus: Yes, I believe in God This I will say to you Mean it death or mean it life Oh, I believe in God For I have found the way And I am not ashamed I have found the way And I am not ashamed You said ""If any man comes after Me He must deny himself, take his cross And follow after Me"" So here I come after You Knowing when my life I lose You give Yours in return You give Your new life in return Chorus (2x): I believe in God This I will say to you Mean it death or mean it life Oh, I believe in God For I have found the way And I am not ashamed I have found the way"
1363,Thorns Of A Black Rose,Kiuas,power metal,7.19,6.16,Passion has enslaved my heart and cursed my soul How could I have known such a beautiful thing could be so cold? I saw something that I'd never seen before A flower so graceful yet cruel Invaded my heart with a violent storm Black rose why do you pierce me with your thorns? Black rose for you this poor soul was born Black rose can't you see inside This cold and shattered heart of mine? Black rose you make torture into an art When you drive your thorns right into my heart Passion has enslaved my heart and cursed my soul I should have known better than to touch the thorns of a black rose A dream of two hearts as one almost came to be true But what could have been love was destroyed by the wickedness that lives Inside you
1368,Southern Girl,Incubus,rock,6.562155172413792,4.450431034482759," Is everything a baited hook? And are there locks on all doors? If you're looking for an open book Look no further, I am yours  We'll behave like animals Swing from tree to tree We could do anything That turns you up and sets you free  You're an exception to the rule You're a bonafide rarity You're all I ever wanted Southern girl, could you want me?  So come outside and walk with me We'll try each other on to see if we fit And with our roots, become a tree To shade what we make under it  We'll behave like animals Swing from tree to tree We could do anything That turns you up and sets you free, yeah You're an exception to the rule You're a bonafide rarity You're all I ever wanted Southern girl, could you want me? You're an exception to the rule You're a bonafide rarity You're all I ever wanted Southern girl, could you want me?  Southern girl, could you want me? Southern girl, could you want me? Southern girl, could you want me? Southern girl, could you want me? Southern girl, could you want me? Southern girl, could you want me? Southern girl"
1369,I Miss You,Incubus,rock,6.3446218487394965,4.4963025210084036," To see you when I wake up Is a gift I didn't think could be real To know that you feel the same as I do Is a three-fold utopian dream  You do something to me that I can't explain So would I be out of line if I said I miss you?  I see your picture, I smell your skin on The empty pillow next to mine You have only been gone ten days But already I'm wasting away  I know I'll see you again, whether far or soon But I need you to know that I care and I miss you"
